WigleWifi-1.4,appRelease=2.26,model=ONE A2003,release=7.1.2,device=OnePlus2,display=OnePlus2-userdebug 7.1.2 NJH47F 4f3634c820,board=MSM8994,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
10:b1:f8:d9:33:45,HUAWEI-3345,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:13,6,-66,32.06951473,34.93512858,64,10,WIFI
bc:75:74:3f:4d:2c,Huawei_ALE_ea5d,[WPA2-PSK-CCMP][ESS],2017-11-26 16:14:15,11,-83,32.07008677,34.934951,66,9,WIFI
42501_22211_4362241,Partner,UNKNOWN;il,2017-11-26 16:14:15,0,-113,32.07008677,34.934951,66,9,GSM
10:b1:f8:d9:33:45,HUAWEI-3345,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:17,6,-81,32.07062745,34.93476094,67,10,WIFI
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:17,0,-113,32.07062745,34.93476094,67,10,GSM
bc:75:74:3f:4d:2c,Huawei_ALE_ea5d,[WPA2-PSK-CCMP][ESS],2017-11-26 16:14:19,11,-83,32.07115644,34.93459097,68,10,WIFI
10:b1:f8:d9:33:45,HUAWEI-3345,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:21,6,-81,32.07167296,34.93444018,70,9,WIFI
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:21,0,-113,32.07167296,34.93444018,70,9,GSM
bc:75:74:3f:4d:2c,Huawei_ALE_ea5d,[WPA2-PSK-CCMP][ESS],2017-11-26 16:14:23,11,-83,32.07220184,34.93428542,72,9,WIFI
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:25,0,-113,32.07275488,34.9341298,72,9,GSM
bc:75:74:3f:4d:2c,Huawei_ALE_ea5d,[WPA2-PSK-CCMP][ESS],2017-11-26 16:14:27,11,-86,32.07332959,34.93398019,72,10,WIFI
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:29,0,-113,32.07383834,34.93380134,71,10,GSM
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:33,0,-113,32.07487003,34.93355168,71,11,GSM
14:9d:09:80:04:f9,HUAWEI-04F9,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:35,5,-82,32.07537444,34.93340012,70,10,WIFI
42501_22211_222722,Partner,UNKNOWN;il,2017-11-26 16:14:37,0,-113,32.075893,34.9332279,72,10,GSM
14:9d:09:80:04:f9,HUAWEI-04F9,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:39,5,-82,32.07639874,34.93307139,72,9,WIFI
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:14:39,0,-113,32.07639874,34.93307139,72,9,GSM
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:14:45,0,-113,32.07791423,34.93285421,70,11,GSM
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:14:49,0,-113,32.07892432,34.93282348,68,10,GSM
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:14:53,0,-113,32.07992582,34.93282728,65,10,GSM
58:70:c6:fb:93:e2,YICarCam_fb93e2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:14:57,7,-70,32.08114753,34.933015,65,10,WIFI
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:14:57,0,-113,32.08114753,34.933015,65,10,GSM
58:70:c6:fb:93:e2,YICarCam_fb93e2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:15:01,7,-78,32.08240253,34.93319874,56,10,WIFI
42501_22211_222723,Partner,UNKNOWN;il,2017-11-26 16:15:01,0,-113,32.08240253,34.93319874,56,10,GSM
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:03,0,-113,32.08306583,34.9332913,56,10,GSM
58:70:c6:fb:93:e2,YICarCam_fb93e2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:15:05,7,-82,32.08372098,34.93337123,55,10,WIFI
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:07,0,-113,32.0843536,34.93346847,55,10,GSM
58:70:c6:fb:93:e2,YICarCam_fb93e2,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 16:15:09,7,-82,32.08504346,34.9335585,54,12,WIFI
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:11,0,-113,32.0857189,34.93360766,53,10,GSM
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:15,0,-113,32.08704313,34.93381143,57,10,GSM
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:19,0,-113,32.0883358,34.93397728,56,9,GSM
42501_22211_222721,Partner,UNKNOWN;il,2017-11-26 16:15:23,0,-113,32.08962728,34.93412931,57,10,GSM
42501_22211_486402,Partner,UNKNOWN;il,2017-11-26 16:15:25,0,-113,32.09029167,34.93419209,58,9,GSM
42501_22211_486402,Partner,UNKNOWN;il,2017-11-26 16:15:29,0,-113,32.09160918,34.93434652,58,10,GSM
42501_22211_486402,Partner,UNKNOWN;il,2017-11-26 16:15:33,0,-113,32.09288413,34.93449623,58,9,GSM
